Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-08,USD,1.0330
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-09,USD,1.0360
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-10,USD,1.0390
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-11,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-14,USD,1.0500
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-15,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-16,USD,1.0620
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-17,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-18,USD,1.0680
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-21,USD,1.0740
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-22,USD,1.0710
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-23,USD,1.0700
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-24,USD,1.0740
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-25,USD,1.0740
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-28,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-29,USD,1.0860
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-30,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-31,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-11-01,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-11-04,USD,1.1010
